complex_id,protein,ligand,ca_cluster,ligand_pose_cluster,cif_path
NPF5.10_Q0WP01__holo_boltz_boltz_NPF5.10_Q0WP01__holo_boltz_results_NPF5.10_Q0WP01__holo_data_seed-769826115_predictions_NPF5.10_Q0WP01__holo_data_seed-769826115_NPF5.10_Q0WP01__holo_data_seed-769826115_model_0,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/boltz_NPF5.10_Q0WP01__holo/boltz_results_NPF5.10_Q0WP01__holo_data_seed-769826115/predictions/NPF5.10_Q0WP01__holo_data_seed-769826115/NPF5.10_Q0WP01__holo_data_seed-769826115_model_0.cif
NPF5.10_Q0WP01__holo_boltz_boltz_NPF5.10_Q0WP01__holo_boltz_results_NPF5.10_Q0WP01__holo_data_seed-769826115_predictions_NPF5.10_Q0WP01__holo_data_seed-769826115_NPF5.10_Q0WP01__holo_data_seed-769826115_model_1,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/boltz_NPF5.10_Q0WP01__holo/boltz_results_NPF5.10_Q0WP01__holo_data_seed-769826115/predictions/NPF5.10_Q0WP01__holo_data_seed-769826115/NPF5.10_Q0WP01__holo_data_seed-769826115_model_1.cif
NPF5.10_Q0WP01__holo_boltz_boltz_NPF5.10_Q0WP01__holo_boltz_results_NPF5.10_Q0WP01__holo_data_seed-769826115_predictions_NPF5.10_Q0WP01__holo_data_seed-769826115_NPF5.10_Q0WP01__holo_data_seed-769826115_model_3,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/boltz_NPF5.10_Q0WP01__holo/boltz_results_NPF5.10_Q0WP01__holo_data_seed-769826115/predictions/NPF5.10_Q0WP01__holo_data_seed-769826115/NPF5.10_Q0WP01__holo_data_seed-769826115_model_3.cif
NPF5.10_Q0WP01__holo_boltz_boltz_NPF5.10_Q0WP01__holo_boltz_results_NPF5.10_Q0WP01__holo_data_seed-769826115_predictions_NPF5.10_Q0WP01__holo_data_seed-769826115_NPF5.10_Q0WP01__holo_data_seed-769826115_model_4,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/boltz_NPF5.10_Q0WP01__holo/boltz_results_NPF5.10_Q0WP01__holo_data_seed-769826115/predictions/NPF5.10_Q0WP01__holo_data_seed-769826115/NPF5.10_Q0WP01__holo_data_seed-769826115_model_4.cif
NPF5.10_Q0WP01__holo_boltz_boltz_NPF5.10_Q0WP01__holo_boltz_results_NPF5.10_Q0WP01__holo_data_seed-799888131_predictions_NPF5.10_Q0WP01__holo_data_seed-799888131_NPF5.10_Q0WP01__holo_data_seed-799888131_model_0,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/boltz_NPF5.10_Q0WP01__holo/boltz_results_NPF5.10_Q0WP01__holo_data_seed-799888131/predictions/NPF5.10_Q0WP01__holo_data_seed-799888131/NPF5.10_Q0WP01__holo_data_seed-799888131_model_0.cif
NPF5.10_Q0WP01__holo_boltz_boltz_NPF5.10_Q0WP01__holo_boltz_results_NPF5.10_Q0WP01__holo_data_seed-799888131_predictions_NPF5.10_Q0WP01__holo_data_seed-799888131_NPF5.10_Q0WP01__holo_data_seed-799888131_model_1,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/boltz_NPF5.10_Q0WP01__holo/boltz_results_NPF5.10_Q0WP01__holo_data_seed-799888131/predictions/NPF5.10_Q0WP01__holo_data_seed-799888131/NPF5.10_Q0WP01__holo_data_seed-799888131_model_1.cif
NPF5.10_Q0WP01__holo_boltz_boltz_NPF5.10_Q0WP01__holo_boltz_results_NPF5.10_Q0WP01__holo_data_seed-799888131_predictions_NPF5.10_Q0WP01__holo_data_seed-799888131_NPF5.10_Q0WP01__holo_data_seed-799888131_model_2,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/boltz_NPF5.10_Q0WP01__holo/boltz_results_NPF5.10_Q0WP01__holo_data_seed-799888131/predictions/NPF5.10_Q0WP01__holo_data_seed-799888131/NPF5.10_Q0WP01__holo_data_seed-799888131_model_2.cif
NPF5.10_Q0WP01__holo_boltz_boltz_NPF5.10_Q0WP01__holo_boltz_results_NPF5.10_Q0WP01__holo_data_seed-799888131_predictions_NPF5.10_Q0WP01__holo_data_seed-799888131_NPF5.10_Q0WP01__holo_data_seed-799888131_model_3,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/boltz_NPF5.10_Q0WP01__holo/boltz_results_NPF5.10_Q0WP01__holo_data_seed-799888131/predictions/NPF5.10_Q0WP01__holo_data_seed-799888131/NPF5.10_Q0WP01__holo_data_seed-799888131_model_3.cif
NPF5.10_Q0WP01__holo_boltz_boltz_NPF5.10_Q0WP01__holo_boltz_results_NPF5.10_Q0WP01__holo_data_seed-799888131_predictions_NPF5.10_Q0WP01__holo_data_seed-799888131_NPF5.10_Q0WP01__holo_data_seed-799888131_model_4,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/boltz_NPF5.10_Q0WP01__holo/boltz_results_NPF5.10_Q0WP01__holo_data_seed-799888131/predictions/NPF5.10_Q0WP01__holo_data_seed-799888131/NPF5.10_Q0WP01__holo_data_seed-799888131_model_4.cif
NPF5.10_Q0WP01__holo_boltz_boltz_NPF5.10_Q0WP01__holo_boltz_results_NPF5.10_Q0WP01__holo_data_seed-998214608_predictions_NPF5.10_Q0WP01__holo_data_seed-998214608_NPF5.10_Q0WP01__holo_data_seed-998214608_model_0,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/boltz_NPF5.10_Q0WP01__holo/boltz_results_NPF5.10_Q0WP01__holo_data_seed-998214608/predictions/NPF5.10_Q0WP01__holo_data_seed-998214608/NPF5.10_Q0WP01__holo_data_seed-998214608_model_0.cif
NPF5.10_Q0WP01__holo_boltz_boltz_NPF5.10_Q0WP01__holo_boltz_results_NPF5.10_Q0WP01__holo_data_seed-998214608_predictions_NPF5.10_Q0WP01__holo_data_seed-998214608_NPF5.10_Q0WP01__holo_data_seed-998214608_model_1,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/boltz_NPF5.10_Q0WP01__holo/boltz_results_NPF5.10_Q0WP01__holo_data_seed-998214608/predictions/NPF5.10_Q0WP01__holo_data_seed-998214608/NPF5.10_Q0WP01__holo_data_seed-998214608_model_1.cif
NPF5.10_Q0WP01__holo_boltz_boltz_NPF5.10_Q0WP01__holo_boltz_results_NPF5.10_Q0WP01__holo_data_seed-998214608_predictions_NPF5.10_Q0WP01__holo_data_seed-998214608_NPF5.10_Q0WP01__holo_data_seed-998214608_model_2,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/boltz_NPF5.10_Q0WP01__holo/boltz_results_NPF5.10_Q0WP01__holo_data_seed-998214608/predictions/NPF5.10_Q0WP01__holo_data_seed-998214608/NPF5.10_Q0WP01__holo_data_seed-998214608_model_2.cif
NPF5.10_Q0WP01__holo_boltz_boltz_NPF5.10_Q0WP01__holo_boltz_results_NPF5.10_Q0WP01__holo_data_seed-998214608_predictions_NPF5.10_Q0WP01__holo_data_seed-998214608_NPF5.10_Q0WP01__holo_data_seed-998214608_model_3,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/boltz_NPF5.10_Q0WP01__holo/boltz_results_NPF5.10_Q0WP01__holo_data_seed-998214608/predictions/NPF5.10_Q0WP01__holo_data_seed-998214608/NPF5.10_Q0WP01__holo_data_seed-998214608_model_3.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1056197133_sample0,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1056197133/NPF5.10_Q0WP01__holo/seed-1056197133_sample-0/NPF5.10_Q0WP01__holo_seed-1056197133_sample-0_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1056197133_sample2,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1056197133/NPF5.10_Q0WP01__holo/seed-1056197133_sample-2/NPF5.10_Q0WP01__holo_seed-1056197133_sample-2_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1056197133_sample4,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1056197133/NPF5.10_Q0WP01__holo/seed-1056197133_sample-4/NPF5.10_Q0WP01__holo_seed-1056197133_sample-4_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1260156141_sample3,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1260156141/NPF5.10_Q0WP01__holo/seed-1260156141_sample-3/NPF5.10_Q0WP01__holo_seed-1260156141_sample-3_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1278962372_sample1,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1278962372/NPF5.10_Q0WP01__holo/seed-1278962372_sample-1/NPF5.10_Q0WP01__holo_seed-1278962372_sample-1_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1405869391_sample1,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1405869391/NPF5.10_Q0WP01__holo/seed-1405869391_sample-1/NPF5.10_Q0WP01__holo_seed-1405869391_sample-1_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1405869391_sample3,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1405869391/NPF5.10_Q0WP01__holo/seed-1405869391_sample-3/NPF5.10_Q0WP01__holo_seed-1405869391_sample-3_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1541872020_sample0,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1541872020/NPF5.10_Q0WP01__holo/seed-1541872020_sample-0/NPF5.10_Q0WP01__holo_seed-1541872020_sample-0_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1541872020_sample2,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1541872020/NPF5.10_Q0WP01__holo/seed-1541872020_sample-2/NPF5.10_Q0WP01__holo_seed-1541872020_sample-2_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1541872020_sample3,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1541872020/NPF5.10_Q0WP01__holo/seed-1541872020_sample-3/NPF5.10_Q0WP01__holo_seed-1541872020_sample-3_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1565361255_sample0,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1565361255/NPF5.10_Q0WP01__holo/seed-1565361255_sample-0/NPF5.10_Q0WP01__holo_seed-1565361255_sample-0_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1565361255_sample3,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1565361255/NPF5.10_Q0WP01__holo/seed-1565361255_sample-3/NPF5.10_Q0WP01__holo_seed-1565361255_sample-3_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed157952864_sample0,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-157952864/NPF5.10_Q0WP01__holo/seed-157952864_sample-0/NPF5.10_Q0WP01__holo_seed-157952864_sample-0_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1649396987_sample4,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1649396987/NPF5.10_Q0WP01__holo/seed-1649396987_sample-4/NPF5.10_Q0WP01__holo_seed-1649396987_sample-4_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed1862770690_sample2,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-1862770690/NPF5.10_Q0WP01__holo/seed-1862770690_sample-2/NPF5.10_Q0WP01__holo_seed-1862770690_sample-2_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed228235386_sample3,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-228235386/NPF5.10_Q0WP01__holo/seed-228235386_sample-3/NPF5.10_Q0WP01__holo_seed-228235386_sample-3_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed228235386_sample4,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-228235386/NPF5.10_Q0WP01__holo/seed-228235386_sample-4/NPF5.10_Q0WP01__holo_seed-228235386_sample-4_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed299752077_sample0,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-299752077/NPF5.10_Q0WP01__holo/seed-299752077_sample-0/NPF5.10_Q0WP01__holo_seed-299752077_sample-0_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed299752077_sample1,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-299752077/NPF5.10_Q0WP01__holo/seed-299752077_sample-1/NPF5.10_Q0WP01__holo_seed-299752077_sample-1_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed299752077_sample4,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-299752077/NPF5.10_Q0WP01__holo/seed-299752077_sample-4/NPF5.10_Q0WP01__holo_seed-299752077_sample-4_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed419804573_sample1,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-419804573/NPF5.10_Q0WP01__holo/seed-419804573_sample-1/NPF5.10_Q0WP01__holo_seed-419804573_sample-1_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed419804573_sample4,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-419804573/NPF5.10_Q0WP01__holo/seed-419804573_sample-4/NPF5.10_Q0WP01__holo_seed-419804573_sample-4_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed552987565_sample1,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-552987565/NPF5.10_Q0WP01__holo/seed-552987565_sample-1/NPF5.10_Q0WP01__holo_seed-552987565_sample-1_model_fixed.cif
NPF5.10_Q0WP01__holo_rosettafold3_seed998214608_sample4,NPF5.10_Q0WP01,nitrate,2,2,results/abcfold/NPF5.10_Q0WP01__holo/rosettafold_NPF5.10_Q0WP01__holo/rosettafold_results_seed-998214608/NPF5.10_Q0WP01__holo/seed-998214608_sample-4/NPF5.10_Q0WP01__holo_seed-998214608_sample-4_model_fixed.cif
NPF5.11_Q8RX67__holo_alphafold3_seed1165490101_sample0,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/alphafold3_NPF5.11_Q8RX67__holo/seed-1165490101_sample-0/NPF5.11_Q8RX67__holo_seed-1165490101_sample-0_model.cif
NPF5.11_Q8RX67__holo_alphafold3_seed1165490101_sample4,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/alphafold3_NPF5.11_Q8RX67__holo/seed-1165490101_sample-4/NPF5.11_Q8RX67__holo_seed-1165490101_sample-4_model.cif
NPF5.11_Q8RX67__holo_alphafold3_seed1899775958_sample1,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/alphafold3_NPF5.11_Q8RX67__holo/seed-1899775958_sample-1/NPF5.11_Q8RX67__holo_seed-1899775958_sample-1_model.cif
NPF5.11_Q8RX67__holo_alphafold3_seed190246278_sample4,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/alphafold3_NPF5.11_Q8RX67__holo/seed-190246278_sample-4/NPF5.11_Q8RX67__holo_seed-190246278_sample-4_model.cif
NPF5.11_Q8RX67__holo_alphafold3_seed2034829366_sample2,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/alphafold3_NPF5.11_Q8RX67__holo/seed-2034829366_sample-2/NPF5.11_Q8RX67__holo_seed-2034829366_sample-2_model.cif
NPF5.11_Q8RX67__holo_alphafold3_seed2034829366_sample3,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/alphafold3_NPF5.11_Q8RX67__holo/seed-2034829366_sample-3/NPF5.11_Q8RX67__holo_seed-2034829366_sample-3_model.cif
NPF5.11_Q8RX67__holo_alphafold3_seed2082945996_sample3,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/alphafold3_NPF5.11_Q8RX67__holo/seed-2082945996_sample-3/NPF5.11_Q8RX67__holo_seed-2082945996_sample-3_model.cif
NPF5.11_Q8RX67__holo_alphafold3_seed265797171_sample4,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/alphafold3_NPF5.11_Q8RX67__holo/seed-265797171_sample-4/NPF5.11_Q8RX67__holo_seed-265797171_sample-4_model.cif
NPF5.11_Q8RX67__holo_alphafold3_seed364846698_sample4,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/alphafold3_NPF5.11_Q8RX67__holo/seed-364846698_sample-4/NPF5.11_Q8RX67__holo_seed-364846698_sample-4_model.cif
NPF5.11_Q8RX67__holo_alphafold3_seed766695131_sample2,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/alphafold3_NPF5.11_Q8RX67__holo/seed-766695131_sample-2/NPF5.11_Q8RX67__holo_seed-766695131_sample-2_model.cif
NPF5.11_Q8RX67__holo_boltz_boltz_NPF5.11_Q8RX67__holo_boltz_results_NPF5.11_Q8RX67__holo_data_seed-364846698_predictions_NPF5.11_Q8RX67__holo_data_seed-364846698_NPF5.11_Q8RX67__holo_data_seed-364846698_model_2,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/boltz_NPF5.11_Q8RX67__holo/boltz_results_NPF5.11_Q8RX67__holo_data_seed-364846698/predictions/NPF5.11_Q8RX67__holo_data_seed-364846698/NPF5.11_Q8RX67__holo_data_seed-364846698_model_2.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-1165490101_NPF5.11_Q8RX67__holo_seed_1165490101_NPF5.11_Q8RX67__holo_seed_1165490101_sample_4_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-1165490101/NPF5.11_Q8RX67__holo/seed_1165490101/NPF5.11_Q8RX67__holo_seed_1165490101_sample_4_model_fixed.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-1165490101_NPF5.11_Q8RX67__holo_seed_1165490101_NPF5.11_Q8RX67__holo_seed_1165490101_sample_5_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-1165490101/NPF5.11_Q8RX67__holo/seed_1165490101/NPF5.11_Q8RX67__holo_seed_1165490101_sample_5_model_fixed.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-1859327302_NPF5.11_Q8RX67__holo_seed_1859327302_NPF5.11_Q8RX67__holo_seed_1859327302_sample_3_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-1859327302/NPF5.11_Q8RX67__holo/seed_1859327302/NPF5.11_Q8RX67__holo_seed_1859327302_sample_3_model_fixed.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-1899775958_NPF5.11_Q8RX67__holo_seed_1899775958_NPF5.11_Q8RX67__holo_seed_1899775958_sample_3_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-1899775958/NPF5.11_Q8RX67__holo/seed_1899775958/NPF5.11_Q8RX67__holo_seed_1899775958_sample_3_model_fixed.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-190246278_NPF5.11_Q8RX67__holo_seed_190246278_NPF5.11_Q8RX67__holo_seed_190246278_sample_4_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-190246278/NPF5.11_Q8RX67__holo/seed_190246278/NPF5.11_Q8RX67__holo_seed_190246278_sample_4_model_fixed.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-2082945996_NPF5.11_Q8RX67__holo_seed_2082945996_NPF5.11_Q8RX67__holo_seed_2082945996_sample_4_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-2082945996/NPF5.11_Q8RX67__holo/seed_2082945996/NPF5.11_Q8RX67__holo_seed_2082945996_sample_4_model_fixed.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-265797171_NPF5.11_Q8RX67__holo_seed_265797171_NPF5.11_Q8RX67__holo_seed_265797171_sample_2_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-265797171/NPF5.11_Q8RX67__holo/seed_265797171/NPF5.11_Q8RX67__holo_seed_265797171_sample_2_model_fixed.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-265797171_NPF5.11_Q8RX67__holo_seed_265797171_NPF5.11_Q8RX67__holo_seed_265797171_sample_5_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-265797171/NPF5.11_Q8RX67__holo/seed_265797171/NPF5.11_Q8RX67__holo_seed_265797171_sample_5_model_fixed.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-426081047_NPF5.11_Q8RX67__holo_seed_426081047_NPF5.11_Q8RX67__holo_seed_426081047_sample_1_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-426081047/NPF5.11_Q8RX67__holo/seed_426081047/NPF5.11_Q8RX67__holo_seed_426081047_sample_1_model_fixed.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-426081047_NPF5.11_Q8RX67__holo_seed_426081047_NPF5.11_Q8RX67__holo_seed_426081047_sample_2_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-426081047/NPF5.11_Q8RX67__holo/seed_426081047/NPF5.11_Q8RX67__holo_seed_426081047_sample_2_model_fixed.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-426081047_NPF5.11_Q8RX67__holo_seed_426081047_NPF5.11_Q8RX67__holo_seed_426081047_sample_4_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-426081047/NPF5.11_Q8RX67__holo/seed_426081047/NPF5.11_Q8RX67__holo_seed_426081047_sample_4_model_fixed.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-457657707_NPF5.11_Q8RX67__holo_seed_457657707_NPF5.11_Q8RX67__holo_seed_457657707_sample_4_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-457657707/NPF5.11_Q8RX67__holo/seed_457657707/NPF5.11_Q8RX67__holo_seed_457657707_sample_4_model_fixed.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-457657707_NPF5.11_Q8RX67__holo_seed_457657707_NPF5.11_Q8RX67__holo_seed_457657707_sample_5_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-457657707/NPF5.11_Q8RX67__holo/seed_457657707/NPF5.11_Q8RX67__holo_seed_457657707_sample_5_model_fixed.cif
NPF5.11_Q8RX67__holo_openfold3_openfold_NPF5.11_Q8RX67__holo_openfold_results_seed-469412073_NPF5.11_Q8RX67__holo_seed_469412073_NPF5.11_Q8RX67__holo_seed_469412073_sample_3_model_fixed,NPF5.11_Q8RX67,nitrate,0,0,results/abcfold/NPF5.11_Q8RX67__holo/openfold_NPF5.11_Q8RX67__holo/openfold_results_seed-469412073/NPF5.11_Q8RX67__holo/seed_469412073/NPF5.11_Q8RX67__holo_seed_469412073_sample_3_model_fixed.cif
